~id,~label,~from,~to,~fromLabels,~toLabels
"53025","contains","3635","142","continent","airport"
"53041","contains","3640","158","continent","airport"
"53057","contains","3635","174","continent","airport"
"53073","contains","3637","190","continent","airport"
"53089","contains","3635","206","continent","airport"
"53105","contains","3637","222","continent","airport"
"53121","contains","3637","238","continent","airport"
"53137","contains","3635","254","continent","airport"
"53153","contains","3637","270","continent","airport"
"53169","contains","3639","286","continent","airport"
"53185","contains","3635","302","continent","airport"
"53201","contains","3635","318","continent","airport"
"53217","contains","3636","334","continent","airport"
"53233","contains","3639","350","continent","airport"
"53248","contains","3637","365","continent","airport"
"53264","contains","3637","381","continent","airport"
"53280","contains","3637","397","continent","airport"
"53296","contains","3637","413","continent","airport"
"53312","contains","3637","429","continent","airport"
"53328","contains","3637","445","continent","airport"
"53344","contains","3635","461","continent","airport"
"53360","contains","3635","477","continent","airport"
"53376","contains","3635","493","continent","airport"
"53392","contains","3635","509","continent","airport"
"53408","contains","3637","525","continent","airport"
"53424","contains","3635","541","continent","airport"
"53440","contains","3639","557","continent","airport"
"53456","contains","3637","573","continent","airport"
"53472","contains","3638","589","continent","airport"
"53488","contains","3637","605","continent","airport"
"53519","contains","3635","636","continent","airport"
"53535","contains","3637","652","continent","airport"
"53551","contains","3639","668","continent","airport"
"53567","contains","3639","684","continent","airport"
"53583","contains","3639","700","continent","airport"
"53599","contains","3639","716","continent","airport"
"53615","contains","3639","732","continent","airport"
"53631","contains","3639","748","continent","airport"
"53647","contains","3639","764","continent","airport"
"53663","contains","3639","780","continent","airport"
"53679","contains","3636","796","continent","airport"
"53695","contains","3635","812","continent","airport"
"53711","contains","3636","828","continent","airport"
"53727","contains","3636","844","continent","airport"
"53743","contains","3639","860","continent","airport"
"53759","contains","3637","876","continent","airport"
"53774","contains","3637","891","continent","airport"
"53790","contains","3637","907","continent","airport"
"53806","contains","3637","923","continent","airport"
"53822","contains","3637","939","continent","airport"
"53838","contains","3637","955","continent","airport"
"53854","contains","3640","971","continent","airport"
"53870","contains","3640","987","continent","airport"
"53886","contains","3640","1003","continent","airport"
"53902","contains","3640","1019","continent","airport"
"53918","contains","3639","1035","continent","airport"
"53934","contains","3637","1051","continent","airport"
"53950","contains","3637","1067","continent","airport"
"53966","contains","3637","1083","continent","airport"
"53982","contains","3637","1099","continent","airport"
"53998","contains","3637","1115","continent","airport"
"54014","contains","3637","1131","continent","airport"
"54029","contains","3639","1146","continent","airport"
"54045","contains","3637","1162","continent","airport"
"54061","contains","3639","1178","continent","airport"
"54077","contains","3639","1194","continent","airport"
"54093","contains","3635","1210","continent","airport"
"54109","contains","3635","1226","continent","airport"
"54125","contains","3637","1242","continent","airport"
"54141","contains","3637","1258","continent","airport"
"54157","contains","3637","1274","continent","airport"
"54173","contains","3637","1290","continent","airport"
"54189","contains","3635","1306","continent","airport"
"54205","contains","3639","1322","continent","airport"
"54221","contains","3639","1338","continent","airport"
"54237","contains","3639","1354","continent","airport"
"54253","contains","3636","1370","continent","airport"
"54269","contains","3635","1386","continent","airport"
"54284","contains","3635","1401","continent","airport"
"54300","contains","3635","1417","continent","airport"
"54316","contains","3640","1433","continent","airport"
"54332","contains","3637","1449","continent","airport"
"54348","contains","3640","1465","continent","airport"
"54364","contains","3639","1481","continent","airport"
"54380","contains","3639","1497","continent","airport"
"54396","contains","3639","1513","continent","airport"
"54412","contains","3639","1529","continent","airport"
"54428","contains","3637","1545","continent","airport"
"54444","contains","3638","1561","continent","airport"
"54460","contains","3638","1577","continent","airport"
"54476","contains","3638","1593","continent","airport"
"54492","contains","3638","1609","continent","airport"
"54508","contains","3638","1625","continent","airport"
"54524","contains","3635","1641","continent","airport"
"54539","contains","3635","1656","continent","airport"
"54555","contains","3636","1672","continent","airport"
"54571","contains","3636","1688","continent","airport"
"54587","contains","3636","1704","continent","airport"
"54603","contains","3636","1720","continent","airport"
"54619","contains","3635","1736","continent","airport"
"54635","contains","3635","1752","continent","airport"
"54651","contains","3637","1768","continent","airport"
"54667","contains","3640","1784","continent","airport"
"54683","contains","3640","1800","continent","airport"
"54699","contains","3637","1816","continent","airport"
"54715","contains","3639","1832","continent","airport"
"54731","contains","3637","1848","continent","airport"
"54747","contains","3637","1864","continent","airport"
"54763","contains","3637","1880","continent","airport"
"54779","contains","3636","1896","continent","airport"
"54794","contains","3636","1911","continent","airport"
"54810","contains","3635","1927","continent","airport"
"54826","contains","3635","1943","continent","airport"
"54842","contains","3635","1959","continent","airport"
"54858","contains","3636","1975","continent","airport"
"54874","contains","3636","1991","continent","airport"
"54890","contains","3636","2007","continent","airport"
"54906","contains","3636","2023","continent","airport"
"54922","contains","3636","2039","continent","airport"
"54938","contains","3636","2055","continent","airport"
"54954","contains","3639","2071","continent","airport"
"54970","contains","3637","2087","continent","airport"
"54986","contains","3637","2103","continent","airport"
"55002","contains","3635","2119","continent","airport"
"55018","contains","3635","2135","continent","airport"
"55034","contains","3639","2151","continent","airport"
"55049","contains","3639","2166","continent","airport"
"55065","contains","3637","2182","continent","airport"
"55081","contains","3637","2198","continent","airport"
"55097","contains","3640","2214","continent","airport"
"55113","contains","3640","2230","continent","airport"
"55129","contains","3640","2246","continent","airport"
"55145","contains","3639","2262","continent","airport"
"55161","contains","3639","2278","continent","airport"
"55177","contains","3639","2294","continent","airport"
"55193","contains","3639","2310","continent","airport"
"55209","contains","3637","2326","continent","airport"
"55225","contains","3637","2342","continent","airport"
"55241","contains","3637","2358","continent","airport"
"55257","contains","3637","2374","continent","airport"
"55273","contains","3640","2390","continent","airport"
"55289","contains","3639","2406","continent","airport"
"55304","contains","3639","2421","continent","airport"
"55320","contains","3639","2437","continent","airport"
"55336","contains","3635","2453","continent","airport"
"55352","contains","3638","2469","continent","airport"
"55368","contains","3638","2485","continent","airport"
"55384","contains","3638","2501","continent","airport"
"55400","contains","3638","2517","continent","airport"
"55416","contains","3638","2533","continent","airport"
"55432","contains","3638","2549","continent","airport"
"55448","contains","3638","2565","continent","airport"
"55464","contains","3638","2581","continent","airport"
"55480","contains","3638","2597","continent","airport"
"55496","contains","3638","2613","continent","airport"
"55512","contains","3639","2629","continent","airport"
"55528","contains","3639","2645","continent","airport"
"55544","contains","3639","2661","continent","airport"
"55559","contains","3635","2676","continent","airport"
"55575","contains","3635","2692","continent","airport"
"55591","contains","3635","2708","continent","airport"
"55607","contains","3639","2724","continent","airport"
"55623","contains","3635","2740","continent","airport"
"55639","contains","3639","2756","continent","airport"
"55655","contains","3639","2772","continent","airport"
"55671","contains","3639","2788","continent","airport"
"55687","contains","3639","2804","continent","airport"
"55703","contains","3639","2820","continent","airport"
"55719","contains","3639","2836","continent","airport"
"55735","contains","3639","2852","continent","airport"
"55751","contains","3639","2868","continent","airport"
"55767","contains","3639","2884","continent","airport"
"55783","contains","3639","2900","continent","airport"
"55799","contains","3640","2916","continent","airport"
"55814","contains","3640","2931","continent","airport"
"55830","contains","3639","2947","continent","airport"
"55846","contains","3639","2963","continent","airport"
"55862","contains","3639","2979","continent","airport"
"55878","contains","3637","2995","continent","airport"
"55894","contains","3637","3011","continent","airport"
"55910","contains","3636","3027","continent","airport"
"55926","contains","3639","3043","continent","airport"
"55942","contains","3639","3059","continent","airport"
"55958","contains","3639","3075","continent","airport"
"55974","contains","3637","3091","continent","airport"
"55990","contains","3638","3107","continent","airport"
"56006","contains","3636","3123","continent","airport"
"56022","contains","3637","3139","continent","airport"
"56038","contains","3637","3155","continent","airport"
"56054","contains","3636","3171","continent","airport"
"56069","contains","3639","3186","continent","airport"
"56085","contains","3639","3202","continent","airport"
"56101","contains","3637","3218","continent","airport"
"56117","contains","3637","3234","continent","airport"
"56133","contains","3637","3250","continent","airport"
"56149","contains","3635","3266","continent","airport"
"56165","contains","3637","3282","continent","airport"
"56181","contains","3639","3298","continent","airport"
"56197","contains","3637","3314","continent","airport"
"56213","contains","3639","3330","continent","airport"
"56229","contains","3639","3346","continent","airport"
"56245","contains","3639","3362","continent","airport"
"56261","contains","3639","3378","continent","airport"
"56277","contains","3635","3394","continent","airport"
"52899","contains","3637","16","continent","airport"
"52915","contains","3637","32","continent","airport"
"52931","contains","3637","48","continent","airport"
"52947","contains","3639","64","continent","airport"
"52963","contains","3635","80","continent","airport"
"52979","contains","3635","96","continent","airport"
"52994","contains","3635","111","continent","airport"
"53010","contains","3636","127","continent","airport"
"53026","contains","3635","143","continent","airport"
"53042","contains","3637","159","continent","airport"
"53058","contains","3635","175","continent","airport"
"53074","contains","3637","191","continent","airport"
"53090","contains","3639","207","continent","airport"
"53106","contains","3637","223","continent","airport"
"53122","contains","3637","239","continent","airport"
"53138","contains","3639","255","continent","airport"
"53154","contains","3637","271","continent","airport"
"53170","contains","3635","287","continent","airport"
"53186","contains","3636","303","continent","airport"
"53202","contains","3635","319","continent","airport"
"53218","contains","3639","335","continent","airport"
"53234","contains","3635","351","continent","airport"
"53249","contains","3637","366","continent","airport"
"53265","contains","3637","382","continent","airport"
"53281","contains","3637","398","continent","airport"
"53297","contains","3637","414","continent","airport"
"53313","contains","3637","430","continent","airport"
"53329","contains","3637","446","continent","airport"
"53345","contains","3635","462","continent","airport"
"53361","contains","3635","478","continent","airport"
"53377","contains","3639","494","continent","airport"
"53393","contains","3635","510","continent","airport"
"53409","contains","3637","526","continent","airport"
"53425","contains","3635","542","continent","airport"
"53441","contains","3637","558","continent","airport"
"53457","contains","3637","574","continent","airport"
"53473","contains","3638","590","continent","airport"
"53489","contains","3637","606","continent","airport"
"53504","contains","3637","621","continent","airport"
"53520","contains","3635","637","continent","airport"
"53536","contains","3635","653","continent","airport"
"53552","contains","3639","669","continent","airport"
"53568","contains","3639","685","continent","airport"
"53584","contains","3639","701","continent","airport"
"53600","contains","3639","717","continent","airport"
"53616","contains","3639","733","continent","airport"
"53632","contains","3639","749","continent","airport"
"53648","contains","3639","765","continent","airport"
"53664","contains","3639","781","continent","airport"
"53680","contains","3635","797","continent","airport"
"53696","contains","3635","813","continent","airport"
"53712","contains","3636","829","continent","airport"
"53728","contains","3636","845","continent","airport"
"53744","contains","3639","861","continent","airport"
"53775","contains","3637","892","continent","airport"
"53791","contains","3637","908","continent","airport"
"53807","contains","3637","924","continent","airport"
"53823","contains","3637","940","continent","airport"
"53839","contains","3637","956","continent","airport"
"53855","contains","3640","972","continent","airport"
"53871","contains","3640","988","continent","airport"
"53887","contains","3640","1004","continent","airport"
"53903","contains","3640","1020","continent","airport"
"53919","contains","3639","1036","continent","airport"
"53935","contains","3637","1052","continent","airport"
"53951","contains","3637","1068","continent","airport"
"53967","contains","3637","1084","continent","airport"
"53983","contains","3637","1100","continent","airport"
"53999","contains","3637","1116","continent","airport"
"54015","contains","3637","1132","continent","airport"
"54030","contains","3639","1147","continent","airport"
"54046","contains","3637","1163","continent","airport"
"54062","contains","3639","1179","continent","airport"
"54078","contains","3639","1195","continent","airport"
"54094","contains","3635","1211","continent","airport"
"54110","contains","3635","1227","continent","airport"
"54126","contains","3637","1243","continent","airport"
"54142","contains","3637","1259","continent","airport"
"54158","contains","3637","1275","continent","airport"
"54174","contains","3637","1291","continent","airport"
"54190","contains","3635","1307","continent","airport"
"54206","contains","3639","1323","continent","airport"
"54222","contains","3639","1339","continent","airport"
"54238","contains","3635","1355","continent","airport"
"54254","contains","3636","1371","continent","airport"
"54270","contains","3635","1387","continent","airport"
"54285","contains","3635","1402","continent","airport"
"54301","contains","3635","1418","continent","airport"
"54317","contains","3637","1434","continent","airport"
"54333","contains","3637","1450","continent","airport"
"54349","contains","3640","1466","continent","airport"
"54365","contains","3639","1482","continent","airport"
"54381","contains","3639","1498","continent","airport"
"54397","contains","3639","1514","continent","airport"
"54413","contains","3639","1530","continent","airport"
"54429","contains","3637","1546","continent","airport"
"54445","contains","3638","1562","continent","airport"
"54461","contains","3638","1578","continent","airport"
"54477","contains","3638","1594","continent","airport"
"54493","contains","3638","1610","continent","airport"
"54509","contains","3638","1626","continent","airport"
"54525","contains","3635","1642","continent","airport"
"54540","contains","3635","1657","continent","airport"
"54556","contains","3635","1673","continent","airport"
"54572","contains","3636","1689","continent","airport"
"54588","contains","3636","1705","continent","airport"
"54604","contains","3636","1721","continent","airport"
"54620","contains","3635","1737","continent","airport"
"54636","contains","3635","1753","continent","airport"
"54652","contains","3637","1769","continent","airport"
"54668","contains","3640","1785","continent","airport"
"54684","contains","3640","1801","continent","airport"
"54700","contains","3637","1817","continent","airport"
"54716","contains","3637","1833","continent","airport"
"54732","contains","3637","1849","continent","airport"
"54748","contains","3637","1865","continent","airport"
"54764","contains","3637","1881","continent","airport"
"54780","contains","3636","1897","continent","airport"
"54795","contains","3636","1912","continent","airport"
"54811","contains","3635","1928","continent","airport"
"54827","contains","3635","1944","continent","airport"
"54843","contains","3635","1960","continent","airport"
"54859","contains","3636","1976","continent","airport"
"54875","contains","3636","1992","continent","airport"
"54891","contains","3636","2008","continent","airport"
"54907","contains","3637","2024","continent","airport"
"54923","contains","3636","2040","continent","airport"
"54939","contains","3636","2056","continent","airport"
"54955","contains","3639","2072","continent","airport"
"54971","contains","3637","2088","continent","airport"
"54987","contains","3637","2104","continent","airport"
"55003","contains","3635","2120","continent","airport"
"55019","contains","3635","2136","continent","airport"
"55035","contains","3639","2152","continent","airport"
"55050","contains","3636","2167","continent","airport"
"55066","contains","3637","2183","continent","airport"
"55082","contains","3637","2199","continent","airport"
"55098","contains","3640","2215","continent","airport"
"55114","contains","3640","2231","continent","airport"
"55130","contains","3640","2247","continent","airport"
"55146","contains","3639","2263","continent","airport"
"55162","contains","3639","2279","continent","airport"
"55178","contains","3639","2295","continent","airport"
"55194","contains","3639","2311","continent","airport"
"55210","contains","3637","2327","continent","airport"
"55226","contains","3637","2343","continent","airport"
"55242","contains","3637","2359","continent","airport"
"55258","contains","3637","2375","continent","airport"
"55274","contains","3640","2391","continent","airport"
"55290","contains","3639","2407","continent","airport"
"55305","contains","3639","2422","continent","airport"
"55321","contains","3639","2438","continent","airport"
"55337","contains","3635","2454","continent","airport"
"55353","contains","3638","2470","continent","airport"
"55369","contains","3638","2486","continent","airport"
"55385","contains","3638","2502","continent","airport"
"55401","contains","3638","2518","continent","airport"
"55417","contains","3638","2534","continent","airport"
"55433","contains","3638","2550","continent","airport"
"55449","contains","3638","2566","continent","airport"
"55465","contains","3638","2582","continent","airport"
"55481","contains","3638","2598","continent","airport"
"55497","contains","3638","2614","continent","airport"
"55513","contains","3639","2630","continent","airport"
"55529","contains","3639","2646","continent","airport"
"55545","contains","3639","2662","continent","airport"
"55560","contains","3635","2677","continent","airport"
"55576","contains","3635","2693","continent","airport"
"55592","contains","3639","2709","continent","airport"
"55608","contains","3639","2725","continent","airport"
"55624","contains","3635","2741","continent","airport"
"55640","contains","3639","2757","continent","airport"
"55656","contains","3639","2773","continent","airport"
"55672","contains","3639","2789","continent","airport"
"55688","contains","3639","2805","continent","airport"
"55704","contains","3639","2821","continent","airport"
"55720","contains","3639","2837","continent","airport"
"55736","contains","3639","2853","continent","airport"
"55752","contains","3639","2869","continent","airport"
"55768","contains","3639","2885","continent","airport"
"55784","contains","3639","2901","continent","airport"
"55800","contains","3640","2917","continent","airport"
"55815","contains","3640","2932","continent","airport"
"55831","contains","3639","2948","continent","airport"
"55847","contains","3639","2964","continent","airport"
"55863","contains","3639","2980","continent","airport"
"55879","contains","3637","2996","continent","airport"
"55895","contains","3637","3012","continent","airport"
"55911","contains","3637","3028","continent","airport"
"55927","contains","3639","3044","continent","airport"
"55943","contains","3640","3060","continent","airport"
"55959","contains","3635","3076","continent","airport"
"55975","contains","3635","3092","continent","airport"
"55991","contains","3638","3108","continent","airport"
"56007","contains","3639","3124","continent","airport"
"56023","contains","3637","3140","continent","airport"
"56039","contains","3639","3156","continent","airport"
"56055","contains","3640","3172","continent","airport"
"56070","contains","3638","3187","continent","airport"
"56086","contains","3637","3203","continent","airport"
"56102","contains","3637","3219","continent","airport"
"56118","contains","3637","3235","continent","airport"
"56134","contains","3636","3251","continent","airport"
"56150","contains","3635","3267","continent","airport"
"56166","contains","3637","3283","continent","airport"
"56182","contains","3639","3299","continent","airport"
"56198","contains","3639","3315","continent","airport"
"56214","contains","3638","3331","continent","airport"
"56230","contains","3637","3347","continent","airport"
"56246","contains","3640","3363","continent","airport"
"56262","contains","3635","3379","continent","airport"
"56278","contains","3639","3395","continent","airport"
"52884","contains","3637","1","continent","airport"
"52900","contains","3637","17","continent","airport"
"52916","contains","3637","33","continent","airport"
"52932","contains","3635","49","continent","airport"
"52948","contains","3640","65","continent","airport"
"52964","contains","3640","81","continent","airport"
"52980","contains","3635","97","continent","airport"
"52995","contains","3635","112","continent","airport"
"53011","contains","3636","128","continent","airport"
"53027","contains","3636","144","continent","airport"
"53043","contains","3640","160","continent","airport"
"53059","contains","3635","176","continent","airport"
"53075","contains","3637","192","continent","airport"
"53091","contains","3637","208","continent","airport"
"53107","contains","3636","224","continent","airport"
"53123","contains","3637","240","continent","airport"
"53139","contains","3639","256","continent","airport"
"53155","contains","3637","272","continent","airport"
"53171","contains","3637","288","continent","airport"
"53187","contains","3637","304","continent","airport"
"53203","contains","3639","320","continent","airport"
"53219","contains","3639","336","continent","airport"
"53235","contains","3639","352","continent","airport"
"53250","contains","3637","367","continent","airport"
"53266","contains","3637","383","continent","airport"
"53282","contains","3637","399","continent","airport"
"53298","contains","3637","415","continent","airport"
"53314","contains","3637","431","continent","airport"
"53330","contains","3637","447","continent","airport"
"53346","contains","3635","463","continent","airport"
"53362","contains","3635","479","continent","airport"
"53378","contains","3635","495","continent","airport"
"53394","contains","3635","511","continent","airport"
"53410","contains","3637","527","continent","airport"
"53426","contains","3635","543","continent","airport"
"53442","contains","3637","559","continent","airport"
"53458","contains","3637","575","continent","airport"
"53474","contains","3638","591","continent","airport"
"53490","contains","3637","607","continent","airport"
"53505","contains","3637","622","continent","airport"
"53521","contains","3640","638","continent","airport"
"53537","contains","3639","654","continent","airport"
"53553","contains","3639","670","continent","airport"
"53569","contains","3639","686","continent","airport"
"53585","contains","3639","702","continent","airport"
"53601","contains","3639","718","continent","airport"
"53617","contains","3639","734","continent","airport"
"53633","contains","3639","750","continent","airport"
"53649","contains","3639","766","continent","airport"
"53665","contains","3639","782","continent","airport"
"53681","contains","3635","798","continent","airport"
"53697","contains","3636","814","continent","airport"
"53713","contains","3636","830","continent","airport"
"53729","contains","3636","846","continent","airport"
"53745","contains","3639","862","continent","airport"
"53760","contains","3637","877","continent","airport"
"53776","contains","3637","893","continent","airport"
"53792","contains","3637","909","continent","airport"
"53808","contains","3637","925","continent","airport"
"53824","contains","3637","941","continent","airport"
"53840","contains","3637","957","continent","airport"
"53856","contains","3640","973","continent","airport"
"53872","contains","3640","989","continent","airport"
"53888","contains","3640","1005","continent","airport"
"53904","contains","3640","1021","continent","airport"
"53920","contains","3639","1037","continent","airport"
"53936","contains","3637","1053","continent","airport"
"53952","contains","3637","1069","continent","airport"
"53968","contains","3637","1085","continent","airport"
"53984","contains","3637","1101","continent","airport"
"54000","contains","3637","1117","continent","airport"
"54031","contains","3639","1148","continent","airport"
"54047","contains","3639","1164","continent","airport"
"54063","contains","3639","1180","continent","airport"
"54079","contains","3635","1196","continent","airport"
"54095","contains","3635","1212","continent","airport"
"54111","contains","3635","1228","continent","airport"
"54127","contains","3637","1244","continent","airport"
"54143","contains","3637","1260","continent","airport"
"54159","contains","3637","1276","continent","airport"
"54175","contains","3637","1292","continent","airport"
"54191","contains","3635","1308","continent","airport"
"54207","contains","3639","1324","continent","airport"
"54223","contains","3639","1340","continent","airport"
"54239","contains","3635","1356","continent","airport"
"54255","contains","3636","1372","continent","airport"
"54271","contains","3639","1388","continent","airport"
"54286","contains","3635","1403","continent","airport"
"54302","contains","3635","1419","continent","airport"
"54318","contains","3637","1435","continent","airport"
"54334","contains","3637","1451","continent","airport"
"54350","contains","3640","1467","continent","airport"
"54366","contains","3639","1483","continent","airport"
"54382","contains","3639","1499","continent","airport"
"54398","contains","3639","1515","continent","airport"
"54414","contains","3639","1531","continent","airport"
"54430","contains","3637","1547","continent","airport"
"54446","contains","3638","1563","continent","airport"
"54462","contains","3638","1579","continent","airport"
"54478","contains","3638","1595","continent","airport"
"54494","contains","3638","1611","continent","airport"
"54510","contains","3638","1627","continent","airport"
"54526","contains","3635","1643","continent","airport"
"54541","contains","3635","1658","continent","airport"
"54557","contains","3635","1674","continent","airport"
"54573","contains","3636","1690","continent","airport"
"54589","contains","3636","1706","continent","airport"
"54605","contains","3636","1722","continent","airport"
"54621","contains","3636","1738","continent","airport"
"54637","contains","3635","1754","continent","airport"
"54653","contains","3637","1770","continent","airport"
"54669","contains","3640","1786","continent","airport"
"54685","contains","3640","1802","continent","airport"
"54701","contains","3637","1818","continent","airport"
"54717","contains","3637","1834","continent","airport"
"54733","contains","3637","1850","continent","airport"
"54749","contains","3637","1866","continent","airport"
"54765","contains","3637","1882","continent","airport"
"54781","contains","3636","1898","continent","airport"
"54796","contains","3636","1913","continent","airport"
"54812","contains","3635","1929","continent","airport"
"54828","contains","3635","1945","continent","airport"
"54844","contains","3635","1961","continent","airport"
"54860","contains","3636","1977","continent","airport"
"54876","contains","3636","1993","continent","airport"
"54892","contains","3636","2009","continent","airport"
"54908","contains","3636","2025","continent","airport"
"54924","contains","3636","2041","continent","airport"
"54940","contains","3636","2057","continent","airport"
"54956","contains","3637","2073","continent","airport"
"54972","contains","3637","2089","continent","airport"
"54988","contains","3637","2105","continent","airport"
"55004","contains","3635","2121","continent","airport"
"55020","contains","3635","2137","continent","airport"
"55036","contains","3639","2153","continent","airport"
"55051","contains","3636","2168","continent","airport"
"55067","contains","3637","2184","continent","airport"
"55083","contains","3637","2200","continent","airport"
"55099","contains","3636","2216","continent","airport"
"55115","contains","3640","2232","continent","airport"
"55131","contains","3640","2248","continent","airport"
"55147","contains","3639","2264","continent","airport"
"55163","contains","3639","2280","continent","airport"
"55179","contains","3639","2296","continent","airport"
"55195","contains","3639","2312","continent","airport"
"55211","contains","3637","2328","continent","airport"
"55227","contains","3637","2344","continent","airport"
"55243","contains","3637","2360","continent","airport"
"55259","contains","3637","2376","continent","airport"
"55275","contains","3639","2392","continent","airport"
"55291","contains","3639","2408","continent","airport"
"55306","contains","3639","2423","continent","airport"
"55322","contains","3639","2439","continent","airport"
"55338","contains","3638","2455","continent","airport"
"55354","contains","3638","2471","continent","airport"
"55370","contains","3638","2487","continent","airport"
"55386","contains","3638","2503","continent","airport"
"55402","contains","3638","2519","continent","airport"
"55418","contains","3638","2535","continent","airport"
"55434","contains","3638","2551","continent","airport"
"55450","contains","3638","2567","continent","airport"
"55466","contains","3638","2583","continent","airport"
"55482","contains","3638","2599","continent","airport"
"55498","contains","3638","2615","continent","airport"
"55514","contains","3639","2631","continent","airport"
"55530","contains","3639","2647","continent","airport"
"55546","contains","3639","2663","continent","airport"
"55561","contains","3635","2678","continent","airport"
"55577","contains","3635","2694","continent","airport"
"55593","contains","3639","2710","continent","airport"
"55609","contains","3639","2726","continent","airport"
"55625","contains","3635","2742","continent","airport"
"55641","contains","3639","2758","continent","airport"
"55657","contains","3639","2774","continent","airport"
"55673","contains","3639","2790","continent","airport"
"55689","contains","3639","2806","continent","airport"
"55705","contains","3639","2822","continent","airport"
"55721","contains","3639","2838","continent","airport"
"55737","contains","3639","2854","continent","airport"
"55753","contains","3639","2870","continent","airport"
"55769","contains","3639","2886","continent","airport"
"55785","contains","3639","2902","continent","airport"
"55801","contains","3640","2918","continent","airport"
"55816","contains","3640","2933","continent","airport"
"55832","contains","3639","2949","continent","airport"
"55848","contains","3639","2965","continent","airport"
"55864","contains","3639","2981","continent","airport"
"55880","contains","3638","2997","continent","airport"
"55896","contains","3637","3013","continent","airport"
"55912","contains","3635","3029","continent","airport"
"55928","contains","3639","3045","continent","airport"
"55944","contains","3640","3061","continent","airport"
"55960","contains","3639","3077","continent","airport"
"55976","contains","3637","3093","continent","airport"
"55992","contains","3637","3109","continent","airport"
"56008","contains","3638","3125","continent","airport"
"56024","contains","3637","3141","continent","airport"
"56040","contains","3637","3157","continent","airport"
"56056","contains","3637","3173","continent","airport"
"56071","contains","3637","3188","continent","airport"
"56087","contains","3639","3204","continent","airport"
"56103","contains","3637","3220","continent","airport"
"56119","contains","3637","3236","continent","airport"
"56135","contains","3639","3252","continent","airport"
"56151","contains","3639","3268","continent","airport"
"56167","contains","3637","3284","continent","airport"
"56183","contains","3639","3300","continent","airport"
"56199","contains","3639","3316","continent","airport"
"56215","contains","3638","3332","continent","airport"
"56231","contains","3639","3348","continent","airport"
"56247","contains","3640","3364","continent","airport"
"56263","contains","3638","3380","continent","airport"
"56279","contains","3635","3396","continent","airport"
"52885","contains","3637","2","continent","airport"
"52901","contains","3637","18","continent","airport"
"52917","contains","3637","34","continent","airport"
"52933","contains","3635","50","continent","airport"
"52949","contains","3640","66","continent","airport"
"52965","contains","3640","82","continent","airport"
"52981","contains","3635","98","continent","airport"
"52996","contains","3635","113","continent","airport"
"53012","contains","3636","129","continent","airport"
"53028","contains","3636","145","continent","airport"
"53044","contains","3635","161","continent","airport"
"53060","contains","3635","177","continent","airport"
"53076","contains","3637","193","continent","airport"
"53092","contains","3637","209","continent","airport"
"53108","contains","3637","225","continent","airport"
"53124","contains","3637","241","continent","airport"
"53140","contains","3635","257","continent","airport"
"53156","contains","3637","273","continent","airport"
"53172","contains","3637","289","continent","airport"
"53188","contains","3637","305","continent","airport"
"53204","contains","3639","321","continent","airport"
"53220","contains","3639","337","continent","airport"
"53236","contains","3639","353","continent","airport"
"53251","contains","3637","368","continent","airport"
"53267","contains","3637","384","continent","airport"
"53283","contains","3637","400","continent","airport"
"53299","contains","3637","416","continent","airport"
"53315","contains","3637","432","continent","airport"
"53331","contains","3637","448","continent","airport"
"53347","contains","3635","464","continent","airport"
"53363","contains","3635","480","continent","airport"
"53379","contains","3635","496","continent","airport"
"53395","contains","3635","512","continent","airport"
"53411","contains","3637","528","continent","airport"
"53427","contains","3635","544","continent","airport"
"53443","contains","3637","560","continent","airport"
"53459","contains","3637","576","continent","airport"
"53475","contains","3638","592","continent","airport"
"53491","contains","3637","608","continent","airport"
"53506","contains","3637","623","continent","airport"
"53522","contains","3637","639","continent","airport"
"53538","contains","3639","655","continent","airport"
"53554","contains","3639","671","continent","airport"
"53570","contains","3639","687","continent","airport"
"53586","contains","3639","703","continent","airport"
"53602","contains","3639","719","continent","airport"
"53618","contains","3639","735","continent","airport"
"53634","contains","3639","751","continent","airport"
"53650","contains","3639","767","continent","airport"
"53666","contains","3635","783","continent","airport"
"53682","contains","3635","799","continent","airport"
"53698","contains","3636","815","continent","airport"
"53714","contains","3636","831","continent","airport"
"53730","contains","3636","847","continent","airport"
"53746","contains","3637","863","continent","airport"
"53761","contains","3637","878","continent","airport"
"53777","contains","3637","894","continent","airport"
"53793","contains","3637","910","continent","airport"
"53809","contains","3637","926","continent","airport"
"53825","contains","3637","942","continent","airport"
"53841","contains","3637","958","continent","airport"
"53857","contains","3640","974","continent","airport"
"53873","contains","3640","990","continent","airport"
"53889","contains","3640","1006","continent","airport"
"53905","contains","3640","1022","continent","airport"
"53921","contains","3639","1038","continent","airport"
"53937","contains","3637","1054","continent","airport"
"53953","contains","3637","1070","continent","airport"
"53969","contains","3637","1086","continent","airport"
"53985","contains","3637","1102","continent","airport"
"54001","contains","3637","1118","continent","airport"
"54016","contains","3637","1133","continent","airport"
"54032","contains","3639","1149","continent","airport"
"54048","contains","3639","1165","continent","airport"
"54064","contains","3639","1181","continent","airport"
"54080","contains","3635","1197","continent","airport"
"54096","contains","3635","1213","continent","airport"
"54112","contains","3635","1229","continent","airport"
"54128","contains","3637","1245","continent","airport"
"54144","contains","3637","1261","continent","airport"
"54160","contains","3635","1277","continent","airport"
